100.000000	554.000000
200.000000	640.000000
300.000000	709.000000
400.000000	681.000000
500.000000	655.000000
600.000000	653.000000
700.000000	589.000000
800.000000	725.000000
900.000000	529.000000
1000.000000	529.000000
1100.000000	677.000000
1200.000000	703.000000
1300.000000	500.000000
1400.000000	676.000000
1500.000000	675.000000
1600.000000	684.000000
1700.000000	675.000000
1800.000000	708.000000
1900.000000	710.000000
2000.000000	736.000000
2100.000000	709.000000
2200.000000	681.000000
2300.000000	603.000000
2400.000000	585.000000
2500.000000	681.000000
2600.000000	594.000000
2700.000000	762.000000
2800.000000	665.000000
2900.000000	652.000000
2957.000000	786.000000
3057.000000	725.000000
3157.000000	751.000000
3257.000000	672.000000
3357.000000	669.000000
3457.000000	804.000000
3557.000000	719.000000
3657.000000	681.000000
3757.000000	613.000000
3857.000000	681.000000
3957.000000	776.000000
4057.000000	665.000000
4141.000000	671.000000
4241.000000	529.000000
4341.000000	500.000000
4441.000000	606.000000
4541.000000	714.000000
4641.000000	687.000000
4741.000000	613.000000
4841.000000	563.000000
4941.000000	629.000000
5041.000000	652.000000
5141.000000	627.000000
5241.000000	693.000000
5341.000000	661.000000
5441.000000	559.000000
5541.000000	637.000000
5620.000000	706.000000
5720.000000	732.000000
5820.000000	598.000000
5920.000000	710.000000
6020.000000	682.000000
6120.000000	634.000000
6220.000000	725.000000
6233.000000	803.000000
6333.000000	711.000000
6433.000000	524.000000
6533.000000	745.000000
6633.000000	613.000000
6733.000000	634.000000
6833.000000	565.000000
6846.000000	574.000000
6946.000000	694.000000
7046.000000	675.000000
7100.000000	554.000000
7200.000000	681.000000
7300.000000	678.000000
7400.000000	687.000000
7500.000000	634.000000
7600.000000	629.000000
7700.000000	665.000000
7800.000000	632.000000
7900.000000	637.000000
8000.000000	637.000000
8100.000000	728.000000
8200.000000	654.000000
8283.000000	615.000000
8383.000000	550.000000
8483.000000	710.000000
8583.000000	603.000000
8683.000000	756.000000
8774.000000	710.000000
8874.000000	692.000000
8974.000000	675.000000
9074.000000	758.000000
9174.000000	629.000000
9274.000000	661.000000
9374.000000	719.000000
9386.000000	728.000000
9486.000000	654.000000
9586.000000	719.000000
9640.000000	702.000000
9740.000000	675.000000
9840.000000	745.000000
9894.000000	752.000000
9994.000000	713.000000
